timestamp,sensor_id,latitude,longitude,pm25,pm10,no2,o3,co,aqi,temperature,humidity
2025-11-20 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,631.24,1136.23,51.73,52.52,1.971,604,20.6,35.5
2025-11-20 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,389.1,700.38,93.2,36.41,2.599,410,14.0,35.7
2025-10-21 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,411.55,740.78,78.57,28.54,1.685,428,12.7,52.2
2025-10-21 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,410.24,738.42,47.29,65.83,1.553,427,18.6,58.6
2025-10-22 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,453.65,816.56,76.81,93.17,4.058,462,25.0,43.3
2025-10-22 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,325.08,585.14,66.72,88.3,3.261,359,27.0,51.5
2025-10-22 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,208.31,374.97,109.45,40.7,2.563,257,26.0,59.5
2025-10-22 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,433.1,779.58,52.63,56.5,3.086,446,20.7,61.1
2025-10-22 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,210.3,378.54,76.57,62.1,2.258,259,12.7,52.2
2025-10-22 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,376.91,678.43,105.81,35.77,2.201,401,12.2,43.0
2025-10-22 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,378.38,681.09,49.53,27.43,3.342,402,19.7,55.9
2025-10-23 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,387.14,696.85,96.32,43.19,5.665,409,23.4,61.9
2025-10-23 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,286.49,515.69,64.24,72.07,5.383,328,26.6,55.2
2025-10-23 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,182.18,327.93,76.76,35.94,4.968,231,26.0,45.8
2025-10-23 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,409.34,736.82,124.41,35.93,6.146,427,17.3,64.3
2025-10-23 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,362.33,652.19,97.75,65.45,5.571,389,14.5,43.7
2025-10-23 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,483.16,869.7,79.2,48.12,4.152,486,12.0,60.5
2025-10-23 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,399.85,719.73,119.75,73.24,5.369,419,17.8,51.7
2025-10-24 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,419.12,754.42,65.24,85.59,1.983,434,25.7,38.8
2025-10-24 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,299.5,539.1,98.91,84.28,3.024,339,27.0,55.3
2025-10-24 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,278.97,502.14,91.03,55.03,2.797,322,25.4,58.1
2025-10-24 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,518.14,932.66,100.39,41.33,4.439,514,17.9,57.4
2025-10-24 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,337.93,608.28,48.6,76.39,3.104,370,14.7,49.4
2025-10-24 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,352.38,634.29,71.56,57.57,1.564,381,12.7,37.4
2025-10-24 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,381.72,687.1,58.97,45.72,4.62,405,19.2,64.0
2025-10-25 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,419.37,754.86,116.23,65.38,4.15,435,22.9,50.0
2025-10-25 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,178.19,320.75,77.53,35.03,4.859,227,27.0,43.8
2025-10-25 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,201.56,362.8,100.83,88.02,5.223,251,24.8,55.3
2025-10-25 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,357.62,643.71,45.09,44.04,2.524,385,18.2,54.9
2025-10-25 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,250.86,451.55,92.48,26.14,4.925,300,13.9,44.7
2025-10-25 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,320.54,576.97,55.77,31.61,5.408,356,12.0,62.6
2025-10-25 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,396.07,712.92,53.27,53.14,4.926,416,19.6,58.4
2025-10-26 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,306.26,551.27,46.03,62.82,5.5,344,23.7,63.7
2025-10-26 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,299.15,538.48,86.16,30.95,4.08,339,27.0,46.4
2025-10-26 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,96.75,174.15,52.6,47.04,1.954,171,23.6,40.3
2025-10-26 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,403.05,725.49,80.53,62.23,5.606,422,20.9,64.9
2025-10-26 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,296.02,532.83,69.46,53.19,4.661,336,12.7,55.5
2025-10-26 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,307.44,553.4,55.66,69.27,2.103,345,12.0,52.4
2025-10-26 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,362.45,652.41,114.83,60.0,4.932,389,20.0,53.6
2025-10-27 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,499.67,899.41,47.06,44.92,3.582,499,23.4,53.5
2025-10-27 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,312.12,561.82,122.08,32.56,3.749,349,25.5,52.6
2025-10-27 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,228.94,412.08,51.88,28.99,1.996,278,24.8,52.6
2025-10-27 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,395.26,711.46,110.61,27.91,3.841,415,19.6,55.7
2025-10-27 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,336.9,606.42,69.62,67.95,5.72,369,12.4,59.3
2025-10-27 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,455.49,819.89,96.28,57.63,2.393,464,12.0,56.1
2025-10-27 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,447.52,805.53,73.69,88.79,1.598,457,19.2,44.5
2025-10-28 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,416.16,749.09,76.67,77.94,3.635,432,25.4,47.4
2025-10-28 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,375.78,676.41,65.07,33.43,4.247,400,27.0,64.1
2025-10-28 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,188.53,339.35,85.47,36.33,4.593,238,24.0,64.9
2025-10-28 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,450.59,811.06,73.38,53.05,2.041,460,18.8,61.5
2025-10-28 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,254.83,458.69,80.36,70.38,1.789,303,14.0,59.4
2025-10-28 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,337.68,607.82,96.9,91.82,2.212,369,12.8,49.3
2025-10-28 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,482.59,868.67,72.05,33.88,3.341,485,18.6,39.9
2025-10-29 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,529.5,953.1,61.71,29.1,4.096,523,25.6,52.9
2025-10-29 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,335.08,603.15,109.24,62.82,1.873,367,26.4,52.0
2025-10-29 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,253.36,456.04,76.71,45.74,2.174,302,26.3,39.5
2025-10-29 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,536.12,965.01,120.17,77.86,4.257,528,17.3,59.9
2025-10-29 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,271.14,488.06,83.15,69.11,5.395,316,12.0,58.5
2025-10-29 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,399.72,719.49,115.01,92.97,2.333,419,12.0,56.7
2025-10-29 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,420.6,757.08,77.43,61.14,4.229,436,17.2,63.1
2025-10-30 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,448.32,806.97,121.04,26.54,6.118,458,25.9,37.6
2025-10-30 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,408.46,735.22,67.43,34.25,3.567,426,27.0,54.3
2025-10-30 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,190.27,342.49,117.19,51.83,2.517,239,25.1,48.3
2025-10-30 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,451.33,812.4,110.64,82.84,4.264,460,17.2,45.6
2025-10-30 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,336.68,606.03,95.52,79.91,4.313,369,14.6,47.4
2025-10-30 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,447.28,805.1,88.29,67.36,2.536,457,12.8,53.8
2025-10-30 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,373.02,671.44,93.35,78.46,3.96,398,17.2,41.8
2025-10-31 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,468.92,844.06,51.41,55.93,2.268,474,25.3,40.5
2025-10-31 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,307.48,553.46,76.82,60.82,3.771,345,25.2,46.5
2025-10-31 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,162.07,291.73,56.63,60.4,1.792,211,26.0,37.1
2025-10-31 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,525.04,945.08,89.63,92.19,1.729,519,20.5,37.9
2025-10-31 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,402.47,724.45,59.82,62.89,4.534,421,12.0,36.4
2025-10-31 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,373.72,672.69,55.16,33.63,3.937,398,12.0,42.4
2025-10-31 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,415.81,748.46,124.16,72.9,5.96,432,18.4,39.3
2025-11-01 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,382.02,687.64,45.33,71.93,4.517,405,23.0,47.3
2025-11-01 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,160.71,289.28,78.24,26.68,3.076,210,27.0,40.3
2025-11-01 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,220.42,396.75,76.45,41.58,1.956,270,23.9,40.4
2025-11-01 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,369.51,665.11,99.2,63.29,3.733,395,20.2,62.7
2025-11-01 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,237.61,427.7,107.59,94.48,2.631,287,12.7,61.2
2025-11-01 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,279.66,503.38,62.97,52.95,3.425,323,12.3,64.3
2025-11-01 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,338.43,609.17,103.47,54.4,4.218,370,18.3,60.0
2025-11-02 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,321.57,578.82,114.31,29.17,4.753,356,25.9,39.2
2025-11-02 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,296.12,533.01,86.57,94.76,2.136,336,26.6,55.3
2025-11-02 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,70.54,126.96,55.64,36.11,5.962,157,24.2,61.4
2025-11-02 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,319.64,575.35,83.7,54.29,3.182,355,19.7,52.8
2025-11-02 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,197.98,356.37,57.92,58.02,4.101,247,13.6,52.1
2025-11-02 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,321.08,577.95,73.39,79.61,4.15,356,12.0,42.8
2025-11-02 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,285.92,514.66,90.39,80.74,4.955,328,19.8,53.3
2025-11-03 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,412.75,742.95,78.53,66.95,3.914,429,23.7,43.6
2025-11-03 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,325.15,585.27,84.7,44.99,4.953,359,25.0,35.7
2025-11-03 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,237.9,428.22,82.73,31.4,4.441,287,23.4,51.5
2025-11-03 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,462.14,831.85,86.71,87.76,2.423,469,18.6,35.7
2025-11-03 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,335.74,604.34,92.76,81.71,3.519,368,14.9,57.5
2025-11-03 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,434.87,782.77,90.77,37.65,2.763,447,12.7,41.0
2025-11-03 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,391.94,705.49,92.04,54.85,4.392,413,19.2,37.4
2025-11-04 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,414.57,746.22,58.75,61.27,2.506,431,23.0,43.5
2025-11-04 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,376.17,677.1,96.95,71.82,5.254,400,25.1,63.0
2025-11-04 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,196.43,353.57,57.3,87.03,3.655,246,22.7,51.9
2025-11-04 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,507.58,913.65,124.76,75.41,2.85,505,20.7,61.4
2025-11-04 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,372.44,670.39,63.49,87.82,2.704,397,12.0,41.6
2025-11-04 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,473.89,853.0,105.64,78.2,2.969,478,12.0,47.3
2025-11-04 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,424.58,764.25,123.12,70.19,5.892,439,17.8,44.1
2025-11-05 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,484.93,872.87,122.25,52.55,2.114,487,25.4,55.2
2025-11-05 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,355.97,640.74,91.0,39.48,3.871,384,27.0,44.4
2025-11-05 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,288.19,518.74,63.58,53.37,2.765,330,25.6,41.0
2025-11-05 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,419.3,754.74,117.74,50.92,5.031,435,20.1,61.9
2025-11-05 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,313.02,563.43,75.13,48.75,1.793,350,15.2,49.6
2025-11-05 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,406.7,732.06,64.88,47.19,5.301,425,12.0,61.3
2025-11-05 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,455.87,820.57,106.17,35.27,4.745,464,20.4,63.4
2025-11-06 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,439.97,791.95,71.53,60.04,4.535,451,25.4,50.3
2025-11-06 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,312.18,561.92,113.91,34.61,5.976,349,27.0,44.9
2025-11-06 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,183.16,329.68,105.15,81.84,5.945,232,25.3,44.4
2025-11-06 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,498.39,897.11,65.19,86.11,2.294,498,19.7,36.6
2025-11-06 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,361.47,650.65,83.04,84.44,3.302,388,14.2,40.0
2025-11-06 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,399.05,718.28,102.63,60.78,4.34,418,12.0,48.8
2025-11-06 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,473.73,852.71,111.37,74.66,1.995,478,20.3,60.2
2025-11-07 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,505.94,910.7,115.34,75.78,2.029,504,24.1,47.2
2025-11-07 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,368.88,663.98,48.78,92.3,4.692,394,27.0,53.9
2025-11-07 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,175.63,316.13,68.86,79.29,3.348,225,26.4,39.2
2025-11-07 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,423.74,762.73,88.54,93.3,3.235,438,17.0,45.7
2025-11-07 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,337.82,608.08,115.39,60.39,3.886,369,13.1,39.2
2025-11-07 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,306.59,551.87,65.0,30.14,4.617,344,12.9,52.9
2025-11-07 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,359.04,646.26,60.66,82.42,4.549,386,20.1,47.6
2025-11-08 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,271.46,488.62,65.53,77.65,3.911,316,24.5,44.6
2025-11-08 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,276.66,497.99,49.38,39.3,3.468,321,26.4,41.6
2025-11-08 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,154.33,277.79,118.2,84.07,4.989,203,22.7,40.0
2025-11-08 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,355.78,640.4,54.53,60.87,3.14,384,18.7,46.2
2025-11-08 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,251.66,452.99,102.5,32.74,1.667,301,13.8,64.8
2025-11-08 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,344.04,619.27,80.53,72.29,3.892,374,12.0,60.8
2025-11-08 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,300.49,540.88,45.79,79.46,3.665,340,20.5,64.7
2025-11-09 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,355.79,640.43,64.89,62.69,6.163,384,25.7,60.7
2025-11-09 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,244.49,440.09,101.51,49.19,1.533,294,25.4,47.1
2025-11-09 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,185.8,334.43,111.2,25.04,2.947,235,24.0,42.2
2025-11-09 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,320.79,577.43,50.45,38.1,4.111,356,17.9,43.7
2025-11-09 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,171.69,309.04,117.42,59.51,3.052,221,14.8,38.2
2025-11-09 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,244.79,440.61,49.82,45.84,2.901,294,12.8,44.6
2025-11-09 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,336.99,606.59,95.79,33.67,1.832,369,17.5,62.3
2025-11-10 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,435.19,783.35,110.7,63.12,1.866,447,23.4,63.7
2025-11-10 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,350.03,630.05,113.32,25.93,3.905,379,25.7,58.1
2025-11-10 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,195.78,352.41,117.74,82.37,5.674,245,26.4,41.0
2025-11-10 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,417.48,751.46,76.47,63.12,2.251,433,18.5,55.7
2025-11-10 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,285.95,514.7,69.82,60.23,5.243,328,12.0,57.2
2025-11-10 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,352.14,633.86,52.0,51.42,3.444,381,12.0,36.2
2025-11-10 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,441.36,794.46,121.45,91.75,3.156,452,18.1,36.3
2025-11-11 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,441.31,794.35,56.3,78.45,2.011,452,26.4,64.4
2025-11-11 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,279.22,502.6,107.02,48.98,4.45,323,26.5,40.8
2025-11-11 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,259.55,467.2,71.78,46.96,4.488,307,22.9,45.7
2025-11-11 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,476.45,857.61,92.72,82.01,3.296,480,17.6,39.0
2025-11-11 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,302.01,543.62,96.42,67.07,4.772,341,12.5,45.9
2025-11-11 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,363.51,654.31,61.33,57.83,5.264,390,12.3,40.4
2025-11-11 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,476.4,857.52,100.2,47.13,1.762,480,17.1,53.3
2025-11-12 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,412.93,743.27,75.94,30.64,2.192,430,23.6,43.9
2025-11-12 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,326.3,587.34,69.61,89.82,2.26,360,25.5,64.0
2025-11-12 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,203.65,366.58,104.33,63.27,5.657,253,23.5,51.6
2025-11-12 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,401.61,722.89,118.32,47.95,3.249,420,17.7,57.8
2025-11-12 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,332.89,599.21,121.16,76.65,4.308,365,12.7,61.4
2025-11-12 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,330.59,595.06,118.54,54.66,3.108,364,12.0,63.8
2025-11-12 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,416.71,750.07,84.12,49.62,5.775,433,18.8,52.1
2025-11-13 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,484.93,872.87,79.7,84.39,3.207,487,24.0,58.8
2025-11-13 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,349.88,629.79,94.86,76.91,5.284,379,27.0,60.4
2025-11-13 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,190.03,342.06,98.9,56.52,5.02,239,24.3,45.7
2025-11-13 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,452.01,813.62,59.91,77.46,4.065,461,19.5,41.1
2025-11-13 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,366.96,660.53,62.28,92.71,4.861,393,13.3,63.7
2025-11-13 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,358.1,644.58,83.01,87.86,3.968,386,12.0,56.2
2025-11-13 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,410.7,739.26,61.48,25.07,1.685,428,17.5,64.3
2025-11-14 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,392.75,706.95,98.06,83.74,4.088,413,23.6,39.6
2025-11-14 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,353.44,636.2,106.58,93.28,4.196,382,27.0,45.2
2025-11-14 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,273.4,492.12,50.48,87.82,2.061,318,25.3,44.8
2025-11-14 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,472.38,850.29,82.87,84.82,3.098,477,18.6,61.1
2025-11-14 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,375.79,676.42,107.14,84.33,2.355,400,12.0,47.9
2025-11-14 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,412.51,742.52,95.83,38.75,2.495,429,12.0,36.2
2025-11-14 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,391.19,704.13,89.78,85.06,4.635,412,18.3,48.1
2025-11-15 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,344.88,620.79,49.23,75.83,2.07,375,23.7,44.1
2025-11-15 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,275.69,496.24,90.15,67.04,2.281,320,27.0,46.4
2025-11-15 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,173.11,311.6,118.81,78.35,4.281,222,25.6,40.8
2025-11-15 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,346.38,623.48,94.87,67.17,3.802,376,19.7,50.9
2025-11-15 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,254.65,458.37,109.41,38.0,1.899,303,12.1,48.1
2025-11-15 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,210.64,379.15,80.02,44.37,4.123,260,12.0,45.4
2025-11-15 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,235.81,424.47,47.94,58.23,3.081,285,19.9,62.6
2025-11-16 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,344.05,619.29,89.23,76.85,3.78,374,22.7,37.6
2025-11-16 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,245.66,442.18,63.93,58.84,3.517,295,27.0,37.2
2025-11-16 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,178.11,320.6,112.0,41.79,2.416,227,23.1,50.1
2025-11-16 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,303.51,546.32,49.22,83.39,2.054,342,17.1,36.4
2025-11-16 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,252.88,455.19,112.52,43.37,3.482,301,13.1,36.2
2025-11-16 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,380.72,685.3,71.59,47.09,2.001,404,12.0,46.0
2025-11-16 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,261.47,470.65,106.33,92.64,6.059,308,17.4,61.0
2025-11-17 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,521.16,938.08,95.46,56.9,3.765,516,23.8,57.7
2025-11-17 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,358.67,645.6,70.44,89.72,1.764,386,26.1,49.6
2025-11-17 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,220.47,396.84,64.98,49.03,5.505,270,24.8,51.8
2025-11-17 10:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,487.85,878.13,52.97,26.12,6.029,489,19.1,46.3
2025-11-17 13:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,297.06,534.71,119.61,65.3,2.093,337,14.1,52.5
2025-11-17 16:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,399.15,718.47,77.51,86.59,4.549,418,12.1,62.0
2025-11-17 22:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,386.52,695.74,61.14,88.62,5.074,408,18.2,55.3
2025-11-18 01:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,469.96,845.92,59.72,77.95,3.729,475,23.9,41.8
2025-11-18 04:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,308.74,555.74,82.48,35.36,6.128,346,26.3,41.3
2025-11-18 07:43:47.322289,DL_PUNJABI_BAGH,28.6692,77.1317,216.8,390.25,61.28,78.83,3.5,266,23.2,52.0
